booking_id;hotel;is_canceled;lead_time;arrival_date_week_number;booking_date;arrival_date;arrival_date_day_of_month;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;meal;country;market_segment;is_repeated_guest;previous_cancellations;assigned_room_type;booking_changes;deposit_type;agent;customer_type;required_car_parking_spaces;total_of_special_requests;prize_per_nigth
7700;NF Hotel;0;26;35;04-08-2025;30-08-2025;30;2;1;3;0;0;BB;China;Groups;0;0;B;0;No Deposit;14;Group Contract;0;1;22.5
7701;NF Hotel;1;84;44;04-08-2025;27-10-2025;27;0;2;3;2;0;BB;Singapore;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;3;25.0
7702;NF Hotel;0;95;45;04-08-2025;07-11-2025;7;0;1;1;0;0;SC;South Korea;Corporate;0;0;A;0;No Deposit;9;No Contract (Single);0;0;18.0
7703;NF Hotel;0;95;45;04-08-2025;07-11-2025;7;0;1;1;0;0;SC;South Korea;Corporate;0;0;A;0;No Deposit;9;No Contract (Single);0;0;18.0
7704;NF Hotel;1;96;45;04-08-2025;08-11-2025;8;2;0;2;0;0;BB;Thailand;Online TA;0;0;B;1;No Deposit;240;Contract (Single);0;0;25.0
7705;NF Hotel;0;4;32;05-08-2025;09-08-2025;9;2;1;2;0;0;BB;United Kingdom;Offline TA/TO;0;0;A;1;Non Refund;0;No Contract (Single);0;3;19.0
7706;NF Hotel;1;9;33;05-08-2025;14-08-2025;14;0;1;2;0;0;BB;France;Offline TA/TO;0;0;A;0;No Deposit;0;No Contract (Single);0;1;19.0
7707;NF Hotel;1;13;34;05-08-2025;18-08-2025;18;0;2;2;0;0;BB;Cambodia;Groups;0;0;A;0;No Deposit;0;Group Contract;0;0;18.0
7708;NF Hotel;0;23;35;05-08-2025;28-08-2025;28;2;2;2;0;0;BB;Cambodia;Online TA;0;0;B;2;No Deposit;28;No Contract (Single);0;0;25.0
7709;NF Hotel;1;29;36;05-08-2025;03-09-2025;3;0;3;3;0;0;BB;United States;Online TA;0;0;B;1;No Deposit;14;No Contract (Single);0;1;25.0
7710;NF Hotel;0;34;37;05-08-2025;08-09-2025;8;0;2;4;1;0;SC;United States;Direct;0;0;B;0;No Deposit;0;No Contract (Single);0;1;25.0
7711;NF Hotel;0;34;37;05-08-2025;08-09-2025;8;0;3;1;0;0;BB;Thailand;Groups;0;0;B;0;No Deposit;0;Group Contract;0;0;22.5
7712;NF Hotel;0;10;33;06-08-2025;16-08-2025;16;2;1;2;0;0;BB;United Kingdom;Online TA;1;0;B;0;No Deposit;40;No Contract (Group);0;1;25.0
7713;NF Hotel;0;11;33;06-08-2025;17-08-2025;17;1;1;2;1;0;BB;Singapore;Groups;0;0;B;0;No Deposit;0;Group Contract;0;3;22.5
7714;NF Hotel;0;23;35;06-08-2025;29-08-2025;29;2;1;2;0;0;BB;Japan;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
7715;NF Hotel;0;2;32;07-08-2025;09-08-2025;9;2;1;2;0;0;BB;Cambodia;Corporate;0;0;A;0;No Deposit;0;No Contract (Single);0;0;18.0
7716;NF Hotel;0;6;33;07-08-2025;13-08-2025;13;0;2;2;1;0;BB;Japan;Online TA;0;0;B;0;No Deposit;9;No Contract (Single);0;3;25.0
7717;NF Hotel;0;11;34;07-08-2025;18-08-2025;18;0;3;2;1;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;240;No Contract (Group);0;2;20.0
7718;NF Hotel;0;19;35;07-08-2025;26-08-2025;26;0;2;4;1;0;BB;United Kingdom;Online TA;0;0;B;0;No Deposit;40;Contract (Single);0;1;25.0
7719;NF Hotel;0;19;35;07-08-2025;26-08-2025;26;0;2;4;1;0;BB;United Kingdom;Online TA;0;0;B;0;No Deposit;40;Contract (Single);0;1;25.0
7720;NF Hotel;0;43;38;07-08-2025;19-09-2025;19;0;1;3;0;0;BB;Cambodia;Corporate;0;0;B;0;No Deposit;240;No Contract (Single);0;2;22.5
7721;NF Hotel;0;72;42;07-08-2025;18-10-2025;18;2;3;2;0;0;SC;Cambodia;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;1;20.0
7722;NF Hotel;0;8;33;08-08-2025;16-08-2025;16;1;0;2;0;0;BB;China;Direct;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
7723;NF Hotel;1;17;35;08-08-2025;25-08-2025;25;0;1;2;0;0;BB;China;Online TA;1;0;A;1;No Deposit;240;No Contract (Single);0;0;20.0
7724;NF Hotel;0;26;36;08-08-2025;03-09-2025;3;0;2;4;1;0;SC;Germany;Groups;0;0;B;0;No Deposit;240;Group Contract;0;0;22.5
7725;NF Hotel;0;56;40;08-08-2025;03-10-2025;3;0;1;3;0;0;BB;France;Online TA;0;0;B;0;No Deposit;28;No Contract (Single);0;0;25.0
7726;NF Hotel;1;0;32;09-08-2025;09-08-2025;9;2;2;2;0;0;BB;South Korea;Online TA;0;0;B;0;No Deposit;28;No Contract (Single);0;1;25.0
7727;NF Hotel;0;12;34;09-08-2025;21-08-2025;21;2;2;4;0;0;BB;Cambodia;Online TA;0;0;B;1;No Deposit;0;No Contract (Single);0;1;25.0
7728;NF Hotel;0;23;36;09-08-2025;01-09-2025;1;0;4;2;0;0;SC;Cambodia;Direct;0;0;A;0;Refundable;240;No Contract (Single);0;1;20.0
7729;NF Hotel;0;23;36;09-08-2025;01-09-2025;1;0;1;3;2;0;HB;Vietnam;Direct;0;0;B;0;No Deposit;28;No Contract (Group);1;0;25.0
7730;NF Hotel;0;26;36;09-08-2025;04-09-2025;4;0;1;2;0;0;BB;China;Online TA;0;0;A;0;No Deposit;28;No Contract (Single);1;0;20.0
7731;NF Hotel;0;26;36;09-08-2025;04-09-2025;4;0;1;2;0;0;BB;China;Online TA;0;0;A;0;No Deposit;28;No Contract (Single);1;0;20.0
7732;NF Hotel;0;27;36;09-08-2025;05-09-2025;5;0;1;2;0;0;HB;Other;Offline TA/TO;0;0;A;0;No Deposit;0;Contract (Single);0;0;19.0
7733;NF Hotel;1;63;41;09-08-2025;11-10-2025;11;2;5;3;0;0;BB;United Kingdom;Direct;0;0;A;0;No Deposit;40;No Contract (Single);0;1;20.0
7734;NF Hotel;0;114;49;09-08-2025;01-12-2025;1;0;1;1;0;0;BB;France;Online TA;1;0;A;2;No Deposit;14;No Contract (Group);0;1;20.0
7735;NF Hotel;0;11;34;10-08-2025;21-08-2025;21;1;2;2;0;0;BB;China;Corporate;0;0;A;0;No Deposit;0;Contract (Single);0;1;18.0
7736;NF Hotel;0;13;34;10-08-2025;23-08-2025;23;2;1;2;0;0;SC;Japan;Online TA;0;0;B;0;No Deposit;40;No Contract (Single);0;0;25.0
7737;NF Hotel;0;19;35;10-08-2025;29-08-2025;29;4;6;2;1;0;HB;Thailand;Groups;0;0;B;0;No Deposit;14;Group Contract;1;0;22.5
7738;NF Hotel;1;0;33;11-08-2025;11-08-2025;11;0;1;2;2;0;BB;China;Online TA;0;0;B;1;No Deposit;14;No Contract (Group);0;0;25.0
7739;NF Hotel;0;9;34;11-08-2025;20-08-2025;20;0;2;2;0;0;BB;Cambodia;Groups;0;0;B;0;No Deposit;0;Group Contract;0;0;22.5
7740;NF Hotel;1;14;35;11-08-2025;25-08-2025;25;0;3;2;0;0;FB;Thailand;Online TA;0;0;A;1;No Deposit;240;No Contract (Single);1;0;20.0
7741;NF Hotel;0;37;38;11-08-2025;17-09-2025;17;0;1;1;0;0;BB;France;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;2;20.0
7742;NF Hotel;0;82;44;11-08-2025;01-11-2025;1;2;1;4;0;0;SC;Cambodia;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;0;28.75
7743;NF Hotel;0;131;51;11-08-2025;20-12-2025;20;2;0;3;0;0;BB;Australia;Groups;0;0;B;0;Non Refund;0;Group Contract;0;1;25.87
7744;NF Hotel;0;2;33;12-08-2025;14-08-2025;14;0;2;2;0;0;BB;Japan;Online TA;0;0;B;0;No Deposit;14;No Contract (Single);0;0;25.0
7745;NF Hotel;0;3;33;12-08-2025;15-08-2025;15;1;1;4;0;0;BB;Other;Corporate;0;0;A;1;No Deposit;0;No Contract (Single);0;1;18.0
7746;NF Hotel;0;12;34;12-08-2025;24-08-2025;24;1;1;2;0;0;BB;South Korea;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0;20.0
7747;NF Hotel;0;24;36;12-08-2025;05-09-2025;5;0;1;2;0;0;FB;Japan;Online TA;0;0;A;0;No Deposit;14;No Contract (Single);0;0;20.0
7748;NF Hotel;0;43;39;12-08-2025;24-09-2025;24;0;2;3;0;0;BB;South Korea;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);1;0;20.0
7749;NF Hotel;0;12;35;13-08-2025;25-08-2025;25;0;1;1;0;0;HB;Japan;Direct;0;0;A;0;No Deposit;9;No Contract (Single);0;0;20.0
7750;NF Hotel;0;20;36;13-08-2025;02-09-2025;2;0;2;2;0;0;HB;Australia;Online TA;1;0;A;1;Non Refund;0;No Contract (Group);0;3;20.0
7751;NF Hotel;0;35;38;13-08-2025;17-09-2025;17;0;1;1;0;0;HB;China;Corporate;1;0;A;0;No Deposit;240;No Contract (Single);0;0;18.0
7752;NF Hotel;1;68;43;13-08-2025;20-10-2025;20;0;1;2;1;0;BB;Other;Online TA;1;0;B;1;No Deposit;0;No Contract (Single);0;1;25.0
7753;NF Hotel;1;1;33;14-08-2025;15-08-2025;15;0;1;2;0;0;BB;China;Offline TA/TO;1;0;A;0;No Deposit;28;No Contract (Single);0;0;19.0
7754;NF Hotel;1;1;33;14-08-2025;15-08-2025;15;1;1;4;0;0;HB;Thailand;Complementary;0;0;B;0;No Deposit;28;No Contract (Single);0;2;0.0
7755;NF Hotel;0;9;34;14-08-2025;23-08-2025;23;2;0;4;0;0;BB;Cambodia;Corporate;0;0;B;0;No Deposit;9;No Contract (Single);0;1;22.5
7756;NF Hotel;0;23;36;14-08-2025;06-09-2025;6;2;1;3;0;0;BB;United Kingdom;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;1;25.0
7757;NF Hotel;0;29;37;14-08-2025;12-09-2025;12;1;1;2;0;0;HB;Vietnam;Online TA;0;0;A;0;No Deposit;40;No Contract (Single);0;2;20.0
7758;NF Hotel;0;36;38;14-08-2025;19-09-2025;19;2;3;2;2;0;BB;France;Offline TA/TO;1;0;B;0;No Deposit;28;Contract (Single);0;0;23.75
7759;NF Hotel;0;38;38;14-08-2025;21-09-2025;21;1;3;2;0;0;SC;Vietnam;Groups;0;0;A;2;Non Refund;0;Group Contract;0;0;18.0
7760;NF Hotel;1;1;33;15-08-2025;16-08-2025;16;2;1;2;0;0;HB;Singapore;Online TA;0;0;A;1;No Deposit;0;No Contract (Single);0;1;20.0
7761;NF Hotel;0;2;33;15-08-2025;17-08-2025;17;1;1;1;0;0;BB;South Korea;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
7762;NF Hotel;0;4;34;15-08-2025;19-08-2025;19;0;4;2;0;0;BB;Cambodia;Direct;0;0;A;0;No Deposit;0;No Contract (Single);0;1;20.0
7763;NF Hotel;0;35;38;15-08-2025;19-09-2025;19;2;1;2;0;0;BB;China;Online TA;0;0;B;0;No Deposit;14;No Contract (Group);0;0;25.0
7764;NF Hotel;0;35;38;15-08-2025;19-09-2025;19;0;1;1;0;0;HB;Australia;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
7765;NF Hotel;1;91;46;15-08-2025;14-11-2025;14;0;1;3;0;1;BB;Cambodia;Corporate;0;0;B;0;No Deposit;0;No Contract (Group);0;0;22.5
7766;NF Hotel;0;17;36;16-08-2025;02-09-2025;2;0;2;2;0;0;BB;Cambodia;Corporate;0;0;B;1;Non Refund;14;No Contract (Single);0;0;22.5
7767;NF Hotel;0;18;36;16-08-2025;03-09-2025;3;0;2;2;0;0;SC;Cambodia;Online TA;0;0;A;2;No Deposit;240;No Contract (Single);0;1;20.0
7768;NF Hotel;1;31;38;16-08-2025;16-09-2025;16;0;1;3;0;0;BB;Cambodia;Complementary;0;0;A;0;No Deposit;0;No Contract (Single);0;0;0.0
7769;NF Hotel;0;38;39;16-08-2025;23-09-2025;23;0;1;2;0;0;SC;Australia;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;1;20.0
7770;NF Hotel;0;45;40;16-08-2025;30-09-2025;30;0;3;1;0;0;BB;China;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.0
7771;NF Hotel;0;83;45;16-08-2025;07-11-2025;7;2;1;2;0;0;BB;Cambodia;Offline TA/TO;0;0;A;0;Non Refund;0;No Contract (Group);0;1;19.0
7772;NF Hotel;0;2;34;17-08-2025;19-08-2025;19;0;3;1;0;0;BB;China;Corporate;0;0;B;0;No Deposit;9;No Contract (Single);0;2;22.5
7773;NF Hotel;1;6;34;17-08-2025;23-08-2025;23;2;0;4;0;0;BB;United States;Offline TA/TO;0;0;B;0;No Deposit;0;No Contract (Group);0;2;23.75
7774;NF Hotel;0;20;36;17-08-2025;06-09-2025;6;2;0;4;0;0;HB;Singapore;Online TA;0;0;B;2;No Deposit;14;No Contract (Single);0;1;25.0
7775;NF Hotel;0;23;37;17-08-2025;09-09-2025;9;0;3;1;0;0;HB;Thailand;Online TA;0;0;A;0;No Deposit;40;No Contract (Single);0;0;20.0
7776;NF Hotel;0;83;45;17-08-2025;08-11-2025;8;2;0;2;0;0;BB;South Korea;Online TA;0;0;A;0;No Deposit;28;No Contract (Single);0;0;20.0
7777;NF Hotel;1;117;50;17-08-2025;12-12-2025;12;2;2;2;0;0;SC;Malaysia;Direct;0;0;A;0;Non Refund;14;No Contract (Single);0;1;20.0
7778;NF Hotel;0;123;51;17-08-2025;18-12-2025;18;1;2;3;0;0;BB;United States;Direct;0;0;B;0;No Deposit;14;No Contract (Single);0;0;25.0
7779;NF Hotel;0;1;34;18-08-2025;19-08-2025;19;0;1;2;0;0;BB;United States;Online TA;0;0;A;0;No Deposit;240;No Contract (Single);0;0;20.0
7780;NF Hotel;0;18;36;18-08-2025;05-09-2025;5;1;1;0;0;0;HB;Cambodia;Groups;0;0;B;0;No Deposit;9;Group Contract;0;0;22.5
7781;NF Hotel;0;78;45;18-08-2025;04-11-2025;4;0;2;1;0;0;BB;United Kingdom;Corporate;0;0;A;0;No Deposit;0;No Contract (Single);0;0;20.7
7782;NF Hotel;0;83;45;18-08-2025;09-11-2025;9;1;3;4;0;0;BB;Vietnam;Online TA;0;0;B;0;No Deposit;14;No Contract (Group);0;1;25.0
7783;NF Hotel;0;102;48;18-08-2025;28-11-2025;28;2;1;4;0;0;SC;Cambodia;Online TA;0;0;B;0;Non Refund;0;No Contract (Group);0;0;25.0
7784;NF Hotel;0;102;48;18-08-2025;28-11-2025;28;2;1;4;0;0;SC;Cambodia;Online TA;0;0;B;0;Non Refund;0;No Contract (Group);0;0;25.0
7785;NF Hotel;1;1;34;19-08-2025;20-08-2025;20;0;1;1;0;0;FB;Cambodia;Online TA;1;0;A;0;No Deposit;0;Contract (Single);0;1;20.0
7786;NF Hotel;1;5;34;19-08-2025;24-08-2025;24;1;0;2;0;0;HB;China;Offline TA/TO;0;0;A;0;No Deposit;28;No Contract (Group);0;2;19.0
7787;NF Hotel;0;7;35;19-08-2025;26-08-2025;26;0;2;1;0;0;BB;France;Offline TA/TO;0;0;B;0;No Deposit;240;No Contract (Single);0;2;23.75
7788;NF Hotel;1;9;35;19-08-2025;28-08-2025;28;0;1;2;0;0;HB;United States;Offline TA/TO;0;0;A;0;No Deposit;0;No Contract (Single);0;1;19.0
7789;NF Hotel;0;13;36;19-08-2025;01-09-2025;1;0;1;1;0;0;SC;Japan;Direct;0;0;A;0;No Deposit;40;No Contract (Single);0;1;20.0
7790;NF Hotel;0;66;43;19-08-2025;24-10-2025;24;1;1;1;0;0;SC;Cambodia;Direct;0;0;B;1;No Deposit;0;No Contract (Single);0;1;25.0
7791;NF Hotel;0;121;51;19-08-2025;18-12-2025;18;1;2;1;0;0;SC;China;Online TA;0;0;B;0;Non Refund;28;No Contract (Single);1;2;25.0
7792;NF Hotel;0;11;35;20-08-2025;31-08-2025;31;1;0;1;0;0;BB;Cambodia;Direct;0;0;B;2;No Deposit;0;No Contract (Group);1;0;25.0
7793;NF Hotel;0;23;37;20-08-2025;12-09-2025;12;0;1;3;0;0;BB;United States;Online TA;1;0;B;0;Non Refund;240;No Contract (Single);0;0;25.0
7794;NF Hotel;1;51;41;20-08-2025;10-10-2025;10;2;1;3;0;0;HB;Germany;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
7795;NF Hotel;0;130;52;20-08-2025;28-12-2025;28;1;2;1;0;0;BB;Cambodia;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;2;20.0
7796;NF Hotel;0;2;34;21-08-2025;23-08-2025;23;2;4;2;0;0;BB;Germany;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;1;20.0
7797;NF Hotel;0;3;34;21-08-2025;24-08-2025;24;3;7;2;0;0;BB;South Korea;Offline TA/TO;0;0;A;0;No Deposit;40;No Contract (Single);0;0;19.0
7798;NF Hotel;0;8;35;21-08-2025;29-08-2025;29;2;1;2;0;0;;France;Groups;0;0;A;0;No Deposit;0;Group Contract;0;3;18.0
7799;NF Hotel;0;13;36;21-08-2025;03-09-2025;3;0;1;1;0;0;BB;France;Direct;0;0;B;1;No Deposit;40;No Contract (Group);0;0;25.0
7800;NF Hotel;0;8;35;22-08-2025;30-08-2025;30;2;1;2;0;0;BB;Vietnam;Groups;0;0;A;0;No Deposit;14;Group Contract;0;0;18.0
7801;NF Hotel;0;15;36;22-08-2025;06-09-2025;6;2;0;1;0;0;BB;Japan;Corporate;0;0;A;0;No Deposit;0;No Contract (Group);0;3;18.0
7802;NF Hotel;0;0;34;23-08-2025;23-08-2025;23;1;0;2;0;0;BB;United Kingdom;Groups;0;0;A;0;No Deposit;0;Group Contract;0;0;18.0
7803;NF Hotel;0;0;34;23-08-2025;23-08-2025;23;2;4;2;0;0;BB;South Korea;Online TA;0;0;A;0;No Deposit;9;No Contract (Single);0;1;20.0
7804;NF Hotel;0;1;34;23-08-2025;24-08-2025;24;1;2;2;0;0;BB;China;Corporate;0;0;A;0;No Deposit;14;No Contract (Group);0;0;18.0
7805;NF Hotel;1;27;38;23-08-2025;19-09-2025;19;1;1;2;0;0;HB;Germany;Online TA;0;0;A;0;Refundable;9;No Contract (Single);0;1;20.0
7806;NF Hotel;1;35;39;23-08-2025;27-09-2025;27;2;2;1;0;0;BB;China;Online TA;0;0;B;0;No Deposit;0;No Contract (Group);0;2;25.0
7807;NF Hotel;0;49;41;23-08-2025;11-10-2025;11;2;0;2;1;0;BB;Japan;Corporate;0;0;B;0;No Deposit;9;No Contract (Single);0;2;22.5
7808;NF Hotel;0;52;42;23-08-2025;14-10-2025;14;0;1;2;0;0;BB;Cambodia;Offline TA/TO;0;0;B;0;Non Refund;9;No Contract (Single);0;3;23.75
7809;NF Hotel;0;54;42;23-08-2025;16-10-2025;16;0;2;4;0;0;BB;China;Online TA;0;1;B;0;No Deposit;9;No Contract (Single);0;2;25.0
7810;NF Hotel;0;128;1;23-08-2025;29-12-2025;29;0;2;1;0;0;BB;United States;Online TA;0;0;A;1;No Deposit;240;No Contract (Single);0;1;20.0
7811;NF Hotel;0;5;35;24-08-2025;29-08-2025;29;2;3;4;0;0;SC;Cambodia;Online TA;0;0;B;0;No Deposit;14;No Contract (Group);0;0;25.0
7812;NF Hotel;0;24;38;24-08-2025;17-09-2025;17;0;2;2;1;0;SC;Cambodia;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
7813;NF Hotel;1;33;39;24-08-2025;26-09-2025;26;0;1;2;0;0;BB;United States;Offline TA/TO;0;0;B;2;No Deposit;0;No Contract (Group);0;1;23.75
7814;NF Hotel;0;49;41;24-08-2025;12-10-2025;12;1;0;3;1;0;SC;Japan;Direct;0;0;B;0;No Deposit;240;No Contract (Group);1;0;25.0
7815;NF Hotel;0;51;42;24-08-2025;14-10-2025;14;0;1;2;0;0;BB;Thailand;Direct;0;0;A;0;No Deposit;240;No Contract (Single);0;0;20.0
7816;NF Hotel;0;85;47;24-08-2025;17-11-2025;17;0;2;1;0;0;BB;United States;Direct;0;0;A;1;No Deposit;9;No Contract (Single);0;1;20.0
7817;NF Hotel;1;2;35;25-08-2025;27-08-2025;27;0;2;2;0;0;BB;United Kingdom;Direct;0;0;B;0;No Deposit;240;No Contract (Single);0;0;25.0
7818;NF Hotel;1;2;35;25-08-2025;27-08-2025;27;0;3;1;0;0;BB;Australia;Online TA;0;0;A;0;No Deposit;14;No Contract (Group);0;1;20.0
7819;NF Hotel;0;3;35;25-08-2025;28-08-2025;28;1;2;2;0;0;BB;China;Online TA;0;0;A;0;No Deposit;28;No Contract (Single);0;0;20.0
7820;NF Hotel;0;4;35;25-08-2025;29-08-2025;29;1;1;1;0;0;BB;Cambodia;Offline TA/TO;0;0;A;0;No Deposit;0;No Contract (Single);0;1;19.0
7821;NF Hotel;0;4;35;25-08-2025;29-08-2025;29;1;1;1;0;0;BB;Cambodia;Offline TA/TO;0;0;A;0;No Deposit;0;No Contract (Single);0;1;19.0
7822;NF Hotel;0;20;37;25-08-2025;14-09-2025;14;1;0;1;0;0;BB;Cambodia;Offline TA/TO;0;0;B;0;No Deposit;40;No Contract (Single);1;1;23.75
7823;NF Hotel;0;32;39;25-08-2025;26-09-2025;26;0;1;2;0;0;BB;Cambodia;Online TA;0;0;B;0;No Deposit;28;No Contract (Single);0;2;25.0
7824;NF Hotel;0;1;35;26-08-2025;27-08-2025;27;0;3;1;0;0;SC;China;Direct;0;0;A;0;No Deposit;28;No Contract (Single);0;0;20.0
7825;NF Hotel;0;5;35;26-08-2025;31-08-2025;31;1;2;2;0;0;SC;Thailand;Offline TA/TO;0;0;A;0;No Deposit;0;No Contract (Single);0;2;19.0
7826;NF Hotel;0;17;37;26-08-2025;12-09-2025;12;1;1;1;0;0;SC;Cambodia;Direct;0;0;A;0;No Deposit;28;No Contract (Group);0;0;20.0
7827;NF Hotel;0;57;43;26-08-2025;22-10-2025;22;0;1;2;0;0;BB;China;Offline TA/TO;0;0;A;0;No Deposit;14;No Contract (Single);0;0;19.0
7828;NF Hotel;0;91;48;26-08-2025;25-11-2025;25;0;2;4;0;0;BB;Australia;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
7829;NF Hotel;0;91;48;26-08-2025;25-11-2025;25;0;2;4;0;0;BB;Australia;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;0;25.0
7830;NF Hotel;0;102;49;26-08-2025;06-12-2025;6;2;0;3;0;0;BB;United Kingdom;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;0;28.75
7831;NF Hotel;1;0;35;27-08-2025;27-08-2025;27;0;3;1;0;0;BB;United States;Online TA;0;0;A;0;No Deposit;0;No Contract (Single);0;1;20.0
7832;NF Hotel;0;1;35;27-08-2025;28-08-2025;28;2;2;2;0;0;BB;Cambodia;Direct;0;0;B;0;No Deposit;40;No Contract (Single);0;3;25.0
7833;NF Hotel;0;1;35;27-08-2025;28-08-2025;28;1;2;2;0;0;SC;Other;Corporate;0;0;A;0;Non Refund;240;No Contract (Single);0;0;18.0
7834;NF Hotel;0;3;35;27-08-2025;30-08-2025;30;2;1;1;0;0;BB;Vietnam;Online TA;1;0;A;0;No Deposit;0;Contract (Single);0;3;20.0
7835;NF Hotel;0;4;35;27-08-2025;31-08-2025;31;1;0;1;0;0;BB;United States;Online TA;0;0;B;0;No Deposit;14;No Contract (Single);0;0;25.0
7836;NF Hotel;0;23;38;27-08-2025;19-09-2025;19;2;1;1;0;0;SC;Cambodia;Direct;0;0;A;0;Non Refund;0;No Contract (Single);0;1;20.0
7837;NF Hotel;0;35;40;27-08-2025;01-10-2025;1;0;1;3;0;0;BB;Other;Online TA;0;0;B;0;No Deposit;40;No Contract (Single);0;0;25.0
7838;NF Hotel;1;54;43;27-08-2025;20-10-2025;20;0;1;2;0;0;BB;China;Corporate;0;0;B;0;No Deposit;40;No Contract (Single);0;1;22.5
7839;NF Hotel;1;68;45;27-08-2025;03-11-2025;3;0;1;2;0;0;SC;Singapore;Direct;0;1;A;1;No Deposit;28;No Contract (Single);0;0;20.0
7840;NF Hotel;0;70;45;27-08-2025;05-11-2025;5;0;2;2;0;0;BB;Cambodia;Complementary;0;0;B;0;No Deposit;9;No Contract (Single);0;0;0.0
7841;NF Hotel;0;21;38;28-08-2025;18-09-2025;18;0;2;2;0;0;BB;Singapore;Online TA;0;0;B;0;No Deposit;0;No Contract (Single);0;1;25.0
7842;NF Hotel;0;43;41;28-08-2025;10-10-2025;10;2;2;2;1;0;BB;South Korea;Online TA;0;0;B;0;No Deposit;0;No Contract (Group);0;0;25.0
7843;NF Hotel;0;0;35;29-08-2025;29-08-2025;29;0;1;1;0;0;BB;Cambodia;Groups;0;0;B;0;No Deposit;0;Group Contract;0;0;22.5
7844;NF Hotel;0;5;36;29-08-2025;03-09-2025;3;0;2;2;0;0;BB;Japan;Online TA;0;0;B;0;No Deposit;14;No Contract (Single);0;0;25.0
7845;NF Hotel;0;6;36;29-08-2025;04-09-2025;4;2;3;2;0;0;BB;China;Offline TA/TO;0;0;B;0;No Deposit;240;Contract (Single);0;1;23.75
7846;NF Hotel;0;6;36;29-08-2025;04-09-2025;4;1;2;3;0;0;BB;Other;Direct;0;0;B;0;Non Refund;9;No Contract (Single);0;0;25.0
7847;NF Hotel;0;11;37;29-08-2025;09-09-2025;9;0;1;2;2;0;BB;South Korea;Groups;0;0;B;0;No Deposit;240;Group Contract;0;2;22.5
7848;NF Hotel;0;39;41;29-08-2025;07-10-2025;7;1;4;3;0;0;FB;Japan;Direct;0;0;B;0;No Deposit;14;No Contract (Single);0;0;25.0
7849;NF Hotel;0;1;35;30-08-2025;31-08-2025;31;1;4;2;1;0;BB;China;Online TA;1;0;B;0;No Deposit;0;No Contract (Group);0;0;25.0
7850;NF Hotel;0;6;36;30-08-2025;05-09-2025;5;0;1;3;0;0;BB;Thailand;Online TA;0;0;B;0;Non Refund;28;No Contract (Single);0;3;25.0
7851;NF Hotel;0;6;36;30-08-2025;05-09-2025;5;0;1;1;0;0;HB;China;Online TA;0;0;A;0;No Deposit;40;No Contract (Single);0;1;20.0
7852;NF Hotel;0;35;40;30-08-2025;04-10-2025;4;1;0;1;0;0;SC;United Kingdom;Corporate;0;0;A;1;No Deposit;40;No Contract (Single);0;1;18.0
7853;NF Hotel;1;37;41;30-08-2025;06-10-2025;6;0;2;2;0;0;BB;France;Groups;0;0;A;0;Non Refund;40;Group Contract;0;1;18.0
7854;NF Hotel;0;118;52;30-08-2025;26-12-2025;26;1;1;2;0;0;BB;Cambodia;Offline TA/TO;0;0;B;0;No Deposit;40;No Contract (Single);0;0;23.75
7855;NF Hotel;0;8;37;31-08-2025;08-09-2025;8;0;1;2;1;0;BB;Germany;Online TA;0;0;B;0;No Deposit;40;No Contract (Single);0;1;25.0
7856;NF Hotel;0;41;41;31-08-2025;11-10-2025;11;2;3;55;0;0;BB;Cambodia;Online TA;0;0;B;0;No Deposit;240;No Contract (Single);1;0;25.0
7857;NF Hotel;0;41;41;31-08-2025;11-10-2025;11;1;0;2;0;0;BB;Vietnam;Direct;0;0;A;0;No Deposit;14;Contract (Single);0;0;20.0
7858;NF Hotel;0;11;37;01-09-2025;12-09-2025;12;2;5;4;0;0;BB;United Kingdom;Online TA;0;0;A;0;No Deposit;28;No Contract (Single);0;0;20.0
7859;NF Hotel;1;17;38;01-09-2025;18-09-2025;18;0;2;2;0;0;BB;Germany;Offline TA/TO;0;0;A;0;No Deposit;9;No Contract (Group);0;1;19.0
